Wavenumbers,Wine_01_Cab_Rep1,Wine_01_Cab_Rep2,Wine_01_Cab_Rep3,Wine_02_Cab_Rep1,Wine_02_Cab_Rep2,Wine_02_Cab_Rep3,Wine_03_Cab_Rep1,Wine_03_Cab_Rep2,Wine_03_Cab_Rep3,Wine_04_Cab_Rep1,Wine_04_Cab_Rep2,Wine_04_Cab_Rep3,Wine_05_Cab_Rep1,Wine_05_Cab_Rep2,Wine_05_Cab_Rep3,Wine_06_Cab_Rep1,Wine_06_Cab_Rep2,Wine_06_Cab_Rep3,Wine_07_Cab_Rep1,Wine_07_Cab_Rep2,Wine_07_Cab_Rep3,Wine_08_Cab_Rep1,Wine_08_Cab_Rep2,Wine_08_Cab_Rep3,Wine_09_Cab_Rep1,Wine_09_Cab_Rep2,Wine_09_Cab_Rep3,Wine_10_Cab_Rep1,Wine_10_Cab_Rep2,Wine_10_Cab_Rep3,Wine_11_Cab_Rep1,Wine_11_Cab_Rep2,Wine_11_Cab_Rep3,Wine_12_Cab_Rep1,Wine_12_Cab_Rep2,Wine_12_Cab_Rep3,Wine_13_Syr_Rep1,Wine_13_Syr_Rep2,Wine_13_Syr_Rep3,Wine_14_Syr_Rep1,Wine_14_Syr_Rep2,Wine_14_Syr_Rep3,Wine_15_Syr_Rep1,Wine_15_Syr_Rep2,Wine_15_Syr_Rep3,Wine_16_Syr_Rep1,Wine_16_Syr_Rep2,Wine_16_Syr_Rep3,Wine_17_Syr_Rep1,Wine_17_Syr_Rep2,Wine_17_Syr_Rep3,Wine_18_Syr_Rep1,Wine_18_Syr_Rep2,Wine_18_Syr_Rep3,Wine_19_Syr_Rep1,Wine_19_Syr_Rep2,Wine_19_Syr_Rep3,Wine_20_Syr_Rep1,Wine_20_Syr_Rep2,Wine_20_Syr_Rep3,Wine_21_Syr_Rep1,Wine_21_Syr_Rep2,Wine_21_Syr_Rep3,Wine_22_Syr_Rep1,Wine_22_Syr_Rep2,Wine_22_Syr_Rep3,Wine_23_Syr_Rep1,Wine_23_Syr_Rep2,Wine_23_Syr_Rep3,Wine_24_Syr_Rep1,Wine_24_Syr_Rep2,Wine_24_Syr_Rep3,Wine_25_Cab_Rep1,Wine_25_Cab_Rep2,Wine_25_Cab_Rep3,Wine_26_Cab_Rep1,Wine_26_Cab_Rep2,Wine_26_Cab_Rep3,Wine_27_Cab_Rep1,Wine_27_Cab_Rep2,Wine_27_Cab_Rep3,Wine_28_Cab_Rep1,Wine_28_Cab_Rep2,Wine_28_Cab_Rep3,Wine_29_Cab_Rep1,Wine_29_Cab_Rep2,Wine_29_Cab_Rep3,Wine_30_Cab_Rep1,Wine_30_Cab_Rep2,Wine_30_Cab_Rep3,Wine_31_Cab_Rep1,Wine_31_Cab_Rep2,Wine_31_Cab_Rep3,Wine_32_Syr_Rep1,Wine_32_Syr_Rep2,Wine_32_Syr_Rep3,Wine_33_Syr_Rep1,Wine_33_Syr_Rep2,Wine_33_Syr_Rep3,Wine_34_Syr_Rep1,Wine_34_Syr_Rep2,Wine_34_Syr_Rep3,Wine_35_Syr_Rep1,Wine_35_Syr_Rep2,Wine_35_Syr_Rep3,Wine_36_Syr_Rep1,Wine_36_Syr_Rep2,Wine_36_Syr_Rep3,Wine_37_Syr_Rep1,Wine_37_Syr_Rep2,Wine_37_Syr_Rep3
1134.786,0.4670586,0.4657807,0.46686578,0.46761159,0.46863276,0.46908453,0.46644663,0.46540088,0.46470228,0.46625324,0.46633278,0.46699105,0.46230342,0.4618507,0.4624206,0.46772124,0.46644144,0.46744667,0.46615456,0.46663253,0.4667865,0.46545369,0.4662105,0.46591056,0.46362902,0.46349847,0.46356703,0.4632079,0.46310977,0.46387531,0.46538237,0.46410071,0.46501962,0.46217636,0.46201898,0.46174296,0.4676786,0.46807528,0.4664158,0.47707386,0.47635406,0.47645757,0.47049902,0.46962565,0.46986886,0.46676873,0.46695639,0.46550498,0.47020838,0.46992677,0.46893619,0.46409052,0.46556901,0.46596203,0.46405366,0.46431699,0.46469067,0.46442867,0.46337338,0.46446636,0.46460115,0.46377397,0.46425167,0.46419597,0.46365913,0.46423965,0.462181,0.46218263,0.46219292,0.46340696,0.46467476,0.46430368,0.45893026,0.45517346,0.45804093,0.46658073,0.46764121,0.46751356,0.46405081,0.46434989,0.46409221,0.46489449,0.46434318,0.46485464,0.46116213,0.46188875,0.45937532,0.46407864,0.46561486,0.46431565,0.47287126,0.4664052,0.46389047,0.46216996,0.46287964,0.46480059,0.46221675,0.45999299,0.46133257,0.46139156,0.46207287,0.46012236,0.47377294,0.47344122,0.47435447,0.46290161,0.46419396,0.46375446,0.46557674,0.46824056,0.46521694
1138.646,0.46178847,0.4603453,0.46152908,0.46194887,0.46293142,0.46347822,0.46084924,0.45996596,0.45931625,0.46077136,0.46084965,0.46137929,0.45630921,0.45577951,0.45627484,0.46169632,0.46058676,0.46145431,0.46015741,0.46063972,0.46085291,0.45971385,0.460498,0.46014237,0.45794657,0.4577543,0.45771272,0.45816461,0.45813993,0.45873854,0.45970634,0.45851278,0.45950617,0.45621852,0.45609255,0.45580908,0.4620401,0.46238143,0.46081493,0.47080168,0.47026028,0.47038977,0.46445222,0.46347473,0.46374448,0.46087757,0.4609712,0.45975603,0.46416418,0.46399293,0.46304036,0.45765983,0.45893714,0.45933693,0.45855434,0.45863026,0.45903695,0.45866683,0.45776307,0.45875323,0.45880299,0.45814447,0.45856735,0.45794802,0.45727276,0.45786543,0.45640223,0.4564599,0.45640952,0.45787868,0.45903006,0.45864864,0.45346368,0.44973433,0.45252662,0.46109686,0.46198214,0.46183663,0.45842001,0.45866335,0.45837728,0.45864457,0.45829725,0.45866329,0.45522337,0.45621902,0.45354311,0.45759399,0.4590939,0.45797004,0.46700304,0.46050356,0.45805395,0.45654082,0.45740913,0.45898782,0.45642664,0.45422368,0.45539998,0.45591856,0.45639569,0.45445298,0.46852862,0.4680734,0.46904421,0.45742419,0.45867002,0.45837476,0.45976453,0.46243376,0.45939824
1142.506,0.45698072,0.45558774,0.45669732,0.45686847,0.45786434,0.4583877,0.45581957,0.45507115,0.4543974,0.45577605,0.45581486,0.45632657,0.45091209,0.45048337,0.45088218,0.45604328,0.45505117,0.45580909,0.45441419,0.45504483,0.45518219,0.45460735,0.45550785,0.45506736,0.45270018,0.45261081,0.45264807,0.45397291,0.45386085,0.45444729,0.45457002,0.45336249,0.45431172,0.45107066,0.4508707,0.45059858,0.45709863,0.45734545,0.45590968,0.46510102,0.46481072,0.46476607,0.45943197,0.45832011,0.45881413,0.45532534,0.45544167,0.45421341,0.45894188,0.45878049,0.45779765,0.45194265,0.45307946,0.45367478,0.45337463,0.45359146,0.45382794,0.45344659,0.45262781,0.45345868,0.45370829,0.45305442,0.45343027,0.45242737,0.45169757,0.45237088,0.45119928,0.45125919,0.451209,0.45285141,0.45382282,0.45352297,0.44863469,0.44481257,0.44775897,0.45623062,0.45679777,0.45667163,0.45332068,0.45344522,0.45316314,0.45324488,0.4528117,0.45326232,0.4500796,0.45110625,0.44836403,0.45164498,0.45313529,0.45219096,0.46172293,0.45521362,0.45259357,0.45185934,0.45253826,0.45404742,0.45143862,0.44925186,0.45040593,0.45105234,0.45157109,0.44957934,0.4636626,0.46312391,0.46401174,0.45263781,0.45368853,0.45355427,0.45469904,0.45712999,0.45427017
1146.366,0.45357553,0.45221346,0.45321281,0.45327491,0.45426317,0.45481957,0.4522634,0.45152344,0.45080904,0.45205261,0.45211217,0.45276108,0.44711681,0.44667471,0.44702988,0.45177014,0.45080042,0.45160568,0.45005511,0.45076625,0.45083856,0.45104301,0.45193392,0.45148321,0.44892123,0.44878883,0.44896157,0.45103041,0.45088856,0.45163119,0.45087553,0.44956606,0.45056022,0.44745497,0.44713071,0.44700803,0.45364485,0.45391979,0.45248649,0.46145557,0.4610923,0.4608859,0.45603441,0.45488548,0.45535609,0.45107255,0.45122064,0.44988711,0.45533036,0.45519742,0.45423082,0.44791198,0.4491925,0.44965806,0.44937793,0.44985322,0.44993348,0.44976105,0.44882143,0.44962267,0.45008057,0.44934189,0.4497812,0.44853313,0.4478934,0.44862969,0.44745763,0.44751571,0.44745857,0.44905564,0.45015668,0.4497748,0.44521801,0.4412084,0.44444062,0.45262125,0.45298862,0.45281243,0.44963061,0.44981544,0.44940937,0.44953945,0.44904576,0.44955794,0.44672222,0.44763924,0.4447827,0.44770397,0.44889317,0.44804088,0.45783768,0.45120715,0.44868146,0.44851612,0.44901532,0.45077816,0.44800627,0.44584466,0.44714106,0.44761435,0.4481805,0.44615882,0.45974603,0.45909027,0.4600567,0.44933988,0.45039175,0.45005753,0.45106532,0.45331022,0.45058383
1150.226,0.45163255,0.45011696,0.45118938,0.45111168,0.45220485,0.45264699,0.45021788,0.44926822,0.44869184,0.44968634,0.44969049,0.4503836,0.44504902,0.44440906,0.44479312,0.44892392,0.44801918,0.44879798,0.44724718,0.44790684,0.44804862,0.44893842,0.44964135,0.44925299,0.44653793,0.44643176,0.44658095,0.44921369,0.44912798,0.44987315,0.44872592,0.44744492,0.44856487,0.44528988,0.44488963,0.44481034,0.45150849,0.45191219,0.45037883,0.45934459,0.45890527,0.45866143,0.45415394,0.45302352,0.45328955,0.44831206,0.44835278,0.4471258,0.4531103,0.45298667,0.45216616,0.44552996,0.44677149,0.44705506,0.44697654,0.44742658,0.4475648,0.447376,0.44662175,0.44737959,0.44783476,0.44711603,0.44763935,0.44619761,0.44568323,0.44636384,0.44523899,0.44539196,0.44519655,0.44675994,0.44799353,0.4474596,0.44312759,0.43884158,0.44239882,0.450134,0.45061066,0.45034354,0.44726976,0.4476016,0.44712182,0.44735823,0.44687077,0.44740926,0.4448673,0.44561572,0.44280448,0.4451263,0.44649249,0.4455232,0.45537272,0.44885203,0.44633655,0.44630054,0.44689461,0.44856062,0.44599047,0.44382405,0.44508055,0.44549553,0.44588508,0.44409652,0.45710573,0.45645984,0.45744525,0.44738315,0.44851272,0.44795428,0.44875811,0.45099791,0.44828403
1154.086,0.45030373,0.4486623,0.44981016,0.44959928,0.45065735,0.45098768,0.44878909,0.44785741,0.44723108,0.44790663,0.44791546,0.44860416,0.44358045,0.44293574,0.44328047,0.44698809,0.4460667,0.44685742,0.44530497,0.44594104,0.44609939,0.44726671,0.44801687,0.44763536,0.44481768,0.44483969,0.44485911,0.44765842,0.44750026,0.44820248,0.44726496,0.44595327,0.44717785,0.44378683,0.44341316,0.44332168,0.4499454,0.45057129,0.44903353,0.45755076,0.45720236,0.45689461,0.45267761,0.45156664,0.45188877,0.44620439,0.44621792,0.44511193,0.45148043,0.45130534,0.45055932,0.44369197,0.44484825,0.44517671,0.44535986,0.44563174,0.44591289,0.445647,0.44526179,0.44573878,0.44634162,0.44564729,0.44604317,0.44446365,0.44399416,0.4445044,0.44372186,0.44373333,0.4435803,0.44525774,0.44651859,0.44580612,0.44141973,0.43688505,0.4408531,0.44818882,0.44872646,0.44850339,0.44554842,0.44597286,0.44556739,0.44583741,0.44524003,0.44584073,0.44373884,0.4443053,0.44171956,0.44351203,0.44501009,0.44401154,0.45389644,0.44749624,0.44473677,0.4446247,0.44504492,0.44669624,0.44444692,0.44224604,0.4434548,0.44396007,0.44431355,0.44257572,0.4552279,0.45479927,0.45571179,0.44608877,0.44726371,0.44671963,0.44709883,0.44954415,0.44656937
1157.946,0.44862362,0.44687303,0.44807809,0.44776384,0.44874317,0.44913065,0.44710094,0.44624718,0.44552421,0.44572752,0.44580345,0.44648463,0.44175991,0.44116342,0.44148278,0.44497505,0.44402169,0.44485666,0.44320884,0.44387158,0.44397815,0.4452153,0.4459954,0.44566745,0.44297132,0.44292449,0.44299271,0.44537867,0.44526889,0.4458585,0.44546486,0.44402653,0.44538299,0.44202876,0.44164145,0.44157005,0.44837023,0.44882993,0.44742828,0.45526731,0.45492387,0.45457218,0.45066772,0.44950285,0.44976349,0.44404499,0.44414016,0.4429412,0.44945629,0.44921535,0.44841177,0.44141156,0.44251583,0.44298641,0.44349202,0.44376283,0.44402954,0.44385723,0.44353634,0.44377187,0.44446691,0.44380724,0.44411412,0.44240768,0.44186975,0.44245382,0.4418551,0.44188631,0.44168378,0.44334405,0.44463874,0.44397753,0.43910692,0.43470752,0.43875646,0.44607448,0.4464826,0.44629404,0.44373853,0.44400311,0.44368112,0.4439761,0.44337696,0.44384909,0.44235705,0.4427511,0.44032293,0.44167377,0.44313695,0.44236122,0.45222109,0.44565016,0.4430451,0.44253972,0.4427379,0.44457434,0.44249811,0.44018645,0.4414471,0.44199078,0.44243785,0.44057961,0.45289437,0.45264546,0.4535186,0.44447598,0.44545981,0.44521803,0.44505208,0.44776306,0.44457978
1161.806,0.44585722,0.44403445,0.44538113,0.44488769,0.44584854,0.44627498,0.44446061,0.44357389,0.44296358,0.44280499,0.44294573,0.44361953,0.43902459,0.43852971,0.43876185,0.4420302,0.44118074,0.44177692,0.44028214,0.44079993,0.44098241,0.44224865,0.44284462,0.44273987,0.44005372,0.43995298,0.4401017,0.44212578,0.44210602,0.44262531,0.44274327,0.44136379,0.44274898,0.43930142,0.43888196,0.43889197,0.44579767,0.44609931,0.44471034,0.45175191,0.45151325,0.45097701,0.44723624,0.44621176,0.44630153,0.44111979,0.44131659,0.44002303,0.44626226,0.44593624,0.44514126,0.43806357,0.43914862,0.43975577,0.44074431,0.44101436,0.44133268,0.44114947,0.44079332,0.4410085,0.44163546,0.44099742,0.44143789,0.43962077,0.43899471,0.43966227,0.43906936,0.43911846,0.43884279,0.44054518,0.44180172,0.44132381,0.43585597,0.4316356,0.43554073,0.44314064,0.44347718,0.44330125,0.44090405,0.44124091,0.44072525,0.44122081,0.44059826,0.44106853,0.43995807,0.44024281,0.4377657,0.43856562,0.44026454,0.43936433,0.44960647,0.44288277,0.44049583,0.43939623,0.43980246,0.44148641,0.43943999,0.43723106,0.43828216,0.43892767,0.43931449,0.43752665,0.44972186,0.44940052,0.45032816,0.44176086,0.44269607,0.44244395,0.44218307,0.44464734,0.44169959
1165.666,0.44276966,0.44099036,0.44215826,0.44169279,0.44254812,0.4429943,0.44158864,0.44082384,0.44010465,0.43971044,0.4399558,0.44050783,0.43595966,0.43543991,0.43573182,0.43878709,0.4380304,0.43865983,0.43709175,0.43762326,0.43782228,0.4388238,0.43944402,0.43931414,0.43666792,0.43655583,0.43675768,0.438639,0.4386409,0.43920016,0.43965788,0.43838388,0.43976628,0.43628418,0.43589724,0.43597477,0.44262581,0.44305102,0.44160465,0.44773429,0.44747121,0.44696811,0.44317257,0.44222178,0.44249433,0.43796429,0.4380664,0.4368739,0.44249007,0.44226867,0.44152148,0.43446643,0.43556993,0.43613106,0.43771668,0.43792039,0.43825479,0.43810916,0.43774634,0.43808032,0.43858446,0.43798886,0.43835133,0.43654663,0.43591745,0.43654462,0.43592445,0.43596427,0.43570555,0.43758395,0.43873365,0.4382319,0.43233712,0.42809721,0.43203526,0.43989103,0.44041172,0.44007542,0.43771767,0.43800302,0.43757178,0.43808546,0.43747913,0.43800886,0.437123,0.43746421,0.43486912,0.43527247,0.43694046,0.43602175,0.44650669,0.43997686,0.43743334,0.4360518,0.43664371,0.4380618,0.43597517,0.43394356,0.43493731,0.43554104,0.43584427,0.43417274,0.44629692,0.44596476,0.44686879,0.43854952,0.43956554,0.43926159,0.43890881,0.44125345,0.43842492
1169.526,0.44057419,0.43883848,0.43973392,0.43924624,0.44008126,0.44055943,0.43953216,0.43879079,0.43815124,0.4374608,0.43784025,0.43813448,0.43383594,0.43319217,0.43363426,0.43650199,0.43579619,0.43657859,0.43476629,0.43547452,0.43556136,0.43629198,0.43698183,0.43666916,0.43427506,0.4341587,0.43421136,0.43599579,0.43600234,0.43664134,0.43745363,0.43624266,0.43747042,0.43420366,0.43376566,0.43379803,0.44039213,0.44075617,0.43936877,0.44464646,0.4443964,0.44389353,0.44028742,0.43921601,0.43956766,0.43569192,0.43570872,0.43461727,0.43966209,0.43937372,0.43875136,0.43189713,0.43307802,0.43353612,0.43547314,0.43573251,0.43606102,0.43588773,0.43536493,0.43578607,0.43646228,0.43573641,0.43606326,0.43430893,0.43369521,0.43426618,0.43363069,0.43376463,0.43360293,0.43543459,0.43646579,0.43596048,0.42976371,0.42564152,0.42940451,0.43768308,0.4381145,0.43767829,0.43530477,0.43542818,0.43517362,0.43570982,0.43518234,0.43570666,0.43509251,0.43543654,0.432729,0.43287723,0.43440411,0.43377984,0.4442107,0.43786862,0.43502326,0.43373203,0.43423387,0.43554329,0.43344684,0.4313974,0.43240194,0.43301488,0.43337768,0.43169833,0.44352165,0.443283,0.44415965,0.43609343,0.43716751,0.43693824,0.43622132,0.43887427,0.43589442
1173.386,0.43948926,0.43764703,0.43856462,0.43772053,0.43867558,0.43910811,0.43856259,0.4375554,0.43710739,0.43634935,0.4365901,0.43701023,0.43266318,0.43210085,0.43265067,0.43525252,0.43451905,0.43521965,0.43356245,0.43419834,0.43415352,0.43488425,0.43564095,0.43514746,0.43290321,0.43285629,0.43286501,0.43447754,0.43446697,0.43507777,0.43635439,0.43508784,0.43627291,0.43310292,0.4326875,0.43267067,0.4390747,0.43948136,0.43807664,0.44279446,0.44264706,0.44201073,0.43865982,0.43748115,0.43777567,0.43448786,0.43446334,0.4333721,0.4380754,0.43767631,0.4371327,0.4305086,0.43168214,0.43215322,0.43421058,0.43442806,0.43479259,0.4344543,0.434025,0.434405,0.43523831,0.43439413,0.43490931,0.43312096,0.43257001,0.43301581,0.43244492,0.43246781,0.43241097,0.43415289,0.43529663,0.43475124,0.42818471,0.42441945,0.42786918,0.43654387,0.43672813,0.43644965,0.43380614,0.43403243,0.43371991,0.43437483,0.43383301,0.43439862,0.43403111,0.43433484,0.43172546,0.4315856,0.43310492,0.43242336,0.44306919,0.4367206,0.43393311,0.43234036,0.43276811,0.4341033,0.43191048,0.4298188,0.4308187,0.43149195,0.43189132,0.43008478,0.44179559,0.44157379,0.44247153,0.43483772,0.43588191,0.43548331,0.43483859,0.43743492,0.43459289
1177.246,0.43887002,0.43693613,0.43787216,0.43686284,0.43784794,0.43823149,0.43816591,0.43702583,0.43656233,0.43575099,0.43576786,0.43637381,0.43199874,0.43160108,0.43208187,0.43450175,0.43366637,0.4343827,0.43286862,0.43340191,0.43337791,0.43397816,0.43480988,0.43411813,0.43215393,0.43203293,0.43224972,0.43369219,0.43359697,0.434206,0.43578771,0.43441185,0.43568567,0.43251305,0.43216286,0.43222346,0.43826151,0.43868211,0.43727183,0.44182947,0.44168143,0.44102196,0.4376331,0.4364089,0.43673044,0.43373737,0.4337548,0.43257013,0.43721548,0.43687827,0.43630362,0.42968749,0.43077108,0.43125149,0.43346821,0.43372523,0.43397704,0.43355244,0.4333623,0.43364963,0.43437072,0.43371836,0.43412628,0.43234939,0.43184034,0.43224264,0.43173793,0.43171141,0.43157242,0.4334615,0.43469706,0.43410002,0.4273641,0.4238271,0.42708294,0.43610066,0.43619501,0.43589673,0.43300177,0.43334537,0.43297166,0.43367566,0.43304516,0.43368315,0.43357567,0.43374605,0.43133842,0.43109453,0.43252651,0.43168476,0.44252362,0.43607978,0.43345648,0.43148843,0.43188449,0.43311307,0.43097893,0.42877671,0.4298624,0.43061505,0.43092135,0.42909154,0.44081449,0.44063933,0.44139189,0.43401273,0.43500038,0.43457504,0.43426183,0.4366636,0.43374817
1181.106,0.4384765,0.43654719,0.4373778,0.43638019,0.43711371,0.43777043,0.43776449,0.43687503,0.4362566,0.43539055,0.43528594,0.43593427,0.43163321,0.43126401,0.43161059,0.43397464,0.43315789,0.43392071,0.43227539,0.43282303,0.43300751,0.43327858,0.43418667,0.43366755,0.43175021,0.43159188,0.43175161,0.43326866,0.43313542,0.43375362,0.43540224,0.4339662,0.43536193,0.43217047,0.43176102,0.4319663,0.43773413,0.43807738,0.43671713,0.4413982,0.44118671,0.44055541,0.43704131,0.43579942,0.4359744,0.43305827,0.43327909,0.43199471,0.43676393,0.43648382,0.43581485,0.4292014,0.43030373,0.43076784,0.43300228,0.43337014,0.43356784,0.43322323,0.43285781,0.43315339,0.43394962,0.43329328,0.43359171,0.43193116,0.43133491,0.43185523,0.43129774,0.43137949,0.43102151,0.43303847,0.43431613,0.43369129,0.42698193,0.4236662,0.42671603,0.43582887,0.43599194,0.43564029,0.4325437,0.43290542,0.43246401,0.43326424,0.43257055,0.43321162,0.43336029,0.43336206,0.43107406,0.43081432,0.43222012,0.4314987,0.44225487,0.4356011,0.43301706,0.43105149,0.43134347,0.43252838,0.43035625,0.42824878,0.42919032,0.43006598,0.43047208,0.42855284,0.4401895,0.44006989,0.44094065,0.4332969,0.43422988,0.43384278,0.43382307,0.43634429,0.43312921
1184.966,0.43844775,0.43625344,0.43722836,0.43610353,0.43669799,0.43743958,0.43749632,0.43676125,0.43597358,0.43521706,0.43523569,0.43583955,0.43140784,0.43096044,0.43132705,0.43359635,0.43287122,0.43354715,0.43186519,0.43248903,0.43266142,0.43284784,0.43387048,0.43355888,0.43144838,0.4313353,0.43142464,0.43296546,0.43280441,0.43344511,0.4350087,0.43361795,0.43505131,0.43198398,0.43153766,0.43178807,0.43735816,0.43775595,0.43633682,0.4412109,0.44095556,0.44039834,0.43674821,0.43536105,0.43553372,0.43271954,0.43296289,0.43168731,0.43656044,0.43620584,0.43549083,0.42901971,0.43021803,0.43063068,0.43253902,0.43300465,0.43319497,0.43297584,0.43250908,0.43282831,0.43370486,0.43295398,0.43334146,0.43184323,0.43118288,0.43175884,0.43103338,0.43107574,0.43075825,0.4327494,0.43406966,0.4333566,0.42676703,0.4236705,0.42654352,0.43567982,0.4359891,0.43556003,0.43238071,0.43265204,0.43224843,0.43309739,0.43240519,0.43295361,0.4332293,0.43310514,0.43088935,0.43054876,0.43201616,0.43150978,0.44213505,0.43536766,0.43269138,0.4307925,0.43108478,0.43231768,0.43007019,0.42801798,0.42893459,0.42981435,0.43035365,0.42840011,0.43976384,0.43983096,0.44070101,0.43292391,0.43378707,0.43341752,0.43350053,0.43615707,0.4328753
1188.826,0.43863571,0.43626249,0.43731692,0.43615573,0.43683896,0.43739617,0.43757797,0.43686634,0.43602343,0.43528528,0.43539042,0.43604137,0.43140285,0.43088907,0.43132189,0.43351634,0.43283564,0.43342196,0.43176186,0.43242157,0.43250547,0.43280693,0.43383847,0.43341957,0.4314258,0.43135235,0.43138356,0.4329381,0.43273305,0.43343356,0.43490472,0.43352709,0.43499732,0.43203644,0.43144333,0.43183073,0.43732988,0.43780627,0.43631866,0.44124795,0.44106543,0.44040745,0.43659834,0.43516,0.43553496,0.43275451,0.43285368,0.43163657,0.43650883,0.43610864,0.43549939,0.42909069,0.43029119,0.43080445,0.43226978,0.43281669,0.43302272,0.43288026,0.43243385,0.43284023,0.43358026,0.43291109,0.43335791,0.43195481,0.43131565,0.43188351,0.43097267,0.43096363,0.43077812,0.43266094,0.43397587,0.43334227,0.42688686,0.42397392,0.42653091,0.43596665,0.43623031,0.43573989,0.4325663,0.4328073,0.43227003,0.43322008,0.43242177,0.43300472,0.43332731,0.4332449,0.43088313,0.43065128,0.43212952,0.43161535,0.44212209,0.43560761,0.43275341,0.43078464,0.4311952,0.43234883,0.4301678,0.42803976,0.42898477,0.42997909,0.4304573,0.42868135,0.4399932,0.44007919,0.44080516,0.43278588,0.43383343,0.43348006,0.43367618,0.43626714,0.4330996
1192.686,0.43910727,0.43675524,0.43770805,0.43660122,0.43731893,0.43785912,0.43809177,0.43727944,0.43654833,0.43577184,0.43582437,0.43660803,0.43180646,0.4312871,0.43177771,0.43382,0.4332083,0.43375181,0.43199938,0.43278703,0.43280027,0.43330527,0.43424347,0.43366834,0.43192593,0.43180635,0.43176127,0.43327051,0.4331606,0.43384792,0.4353257,0.43384955,0.43557402,0.43249635,0.43188216,0.43240285,0.43769479,0.43821162,0.43664754,0.44155344,0.44143267,0.44065297,0.43694215,0.43551966,0.43588845,0.4332029,0.43322278,0.43210103,0.4367574,0.43648494,0.43586474,0.42949276,0.43068826,0.43133279,0.43274229,0.43307281,0.4335058,0.43332117,0.4329038,0.43328654,0.4340031,0.43334322,0.4338263,0.43238597,0.43171287,0.43229899,0.43136373,0.43143238,0.43115038,0.43298484,0.43432983,0.43375746,0.4273543,0.42465278,0.42693365,0.436676,0.43685857,0.43637848,0.43302769,0.43330458,0.43270562,0.43373981,0.43280686,0.43351825,0.43394064,0.43380278,0.43131164,0.43130237,0.43288578,0.43237032,0.44265837,0.43629101,0.43341716,0.43126674,0.43171464,0.43290316,0.43055353,0.42848197,0.4294031,0.43064627,0.43106215,0.4292207,0.44080608,0.44067135,0.44160277,0.4332105,0.43437037,0.43400624,0.43447421,0.43694299,0.43389075
1196.546,0.44013959,0.43761397,0.43870511,0.43745633,0.43818461,0.43878984,0.43895282,0.43808704,0.43739233,0.43672412,0.43683241,0.4375154,0.43271006,0.43221383,0.43275142,0.4347018,0.4340592,0.43468275,0.43279733,0.43370109,0.43366714,0.43423278,0.43516862,0.43459179,0.4328363,0.43273529,0.4327889,0.43399826,0.43388977,0.43469407,0.43626586,0.43471931,0.43663881,0.43344657,0.43295117,0.4334408,0.43863686,0.43900072,0.43740903,0.44231502,0.44211711,0.44144925,0.43800017,0.43659904,0.43689472,0.43418825,0.43420084,0.43317798,0.43754472,0.437363,0.4365979,0.43031263,0.43161679,0.43214846,0.43370375,0.43402787,0.43447829,0.434237,0.43392954,0.4341652,0.43501429,0.43430956,0.43481718,0.43335362,0.43254142,0.43307711,0.43229894,0.43238617,0.43213296,0.43395867,0.43546344,0.43462818,0.42816723,0.4255777,0.42787117,0.43767688,0.43801976,0.43744331,0.43400002,0.43427855,0.43376552,0.43478226,0.43374038,0.43453435,0.43494935,0.43471261,0.43225989,0.43254533,0.43415039,0.43385828,0.44391163,0.43741296,0.43458867,0.43228353,0.43256288,0.43395727,0.43149023,0.42928027,0.43028007,0.4318278,0.43224002,0.43037716,0.44216047,0.44199193,0.44284683,0.43434613,0.43543271,0.43506432,0.43551775,0.43800852,0.43482504
1200.406,0.44166889,0.43909201,0.44018695,0.43880762,0.43954168,0.44015498,0.44018714,0.43938511,0.43859594,0.43815349,0.43828421,0.43891452,0.43404465,0.43358125,0.43416762,0.4360937,0.43542551,0.43609892,0.43427015,0.43504257,0.43508219,0.43555597,0.43655127,0.43602832,0.43410503,0.43412357,0.4341874,0.43525837,0.43504754,0.43596698,0.43770239,0.43615433,0.43810005,0.43487961,0.43441558,0.43475782,0.44003153,0.44035439,0.43881231,0.44355142,0.44327187,0.44266511,0.4397021,0.43822724,0.43855418,0.43555018,0.43562355,0.43451852,0.43880338,0.43847137,0.43775263,0.43157452,0.43287559,0.43339918,0.43502426,0.43541538,0.435791,0.43555027,0.43536248,0.43554832,0.43647061,0.43567178,0.43626318,0.43467925,0.43391309,0.43432521,0.43369891,0.43384205,0.43355232,0.43534977,0.43711974,0.4359048,0.42934063,0.4268632,0.42915216,0.43914464,0.43955341,0.43903128,0.43547709,0.43566339,0.43522953,0.43614942,0.43507579,0.43584714,0.43636228,0.43613511,0.43358014,0.43431381,0.43586799,0.43555601,0.4455926,0.43903701,0.43609994,0.43351416,0.43384234,0.43540422,0.4329076,0.43052897,0.4314761,0.43347767,0.43390658,0.43208517,0.4438472,0.44384636,0.44462011,0.43584162,0.43689273,0.43673936,0.43699456,0.43941763,0.4362443
